Zeit - sec	WBMS - m/s	Latitude - 	Longitude - 	Tag - 	Monat - 	Jahr - 	Stunden - 	Minuten - 	Sekunden - 
63,5332698	1,305	484,031382	117,002681	12	11	2020	12	58	55
63,5666031	1,305	484,031382	117,002681	12	11	2020	12	58	55
63,5999364	1,305	484,031382	117,002681	12	11	2020	12	58	55
63,6332697	1,305	484,031391	117,00268	12	11	2020	12	58	55
63,666603	1,305	484,031391	117,00268	12	11	2020	12	58	55
63,6999363	1,305	484,031391	117,00268	12	11	2020	12	58	55
63,7332696	1,305	484,031404	117,00268	12	11	2020	12	58	55
63,7666029	1,305	484,031404	117,00268	12	11	2020	12	58	55
63,7999362	1,305	484,031404	117,00268	12	11	2020	12	58	55
63,8332695	1,305	484,031413	117,002679	12	11	2020	12	58	55
63,8666028	1,311	484,031413	117,002679	12	11	2020	12	58	55
63,8999361	1,311	484,031413	117,002679	12	11	2020	12	58	55
63,9332694	1,311	484,031426	117,002678	12	11	2020	12	58	55
63,9666027	1,305	484,031426	117,002678	12	11	2020	12	58	55
63,999936	1,305	484,031426	117,002678	12	11	2020	12	58	55
64,0332693	1,305	484,031435	117,002677	12	11	2020	12	58	55
64,0666026	1,311	484,031435	117,002677	12	11	2020	12	58	55
64,0999359	1,311	484,031435	117,002677	12	11	2020	12	58	55
64,1332692	1,311	484,031448	117,002676	12	11	2020	12	58	55
64,1666025	1,316	484,031448	117,002676	12	11	2020	12	58	55
64,1999358	1,316	484,031448	117,002676	12	11	2020	12	58	55
64,2332691	1,316	484,031457	117,002676	12	11	2020	12	58	55
64,2666024	1,311	484,031457	117,002676	12	11	2020	12	58	55
64,2999357	1,311	484,031457	117,002676	12	11	2020	12	58	55
64,333269	1,311	484,03147	117,002675	12	11	2020	12	58	55
64,3666023	1,3	484,03147	117,002675	12	11	2020	12	58	56
64,3999356	1,3	484,03147	117,002675	12	11	2020	12	58	56
64,4332689	1,3	484,03148	117,002674	12	11	2020	12	58	56
64,4666022	1,3	484,03148	117,002674	12	11	2020	12	58	56
64,4999355	1,3	484,03148	117,002674	12	11	2020	12	58	56
64,5332688	1,3	484,031491	117,002673	12	11	2020	12	58	56
64,5666021	1,294	484,031491	117,002673	12	11	2020	12	58	56
64,5999354	1,294	484,031491	117,002673	12	11	2020	12	58	56
64,6332687	1,294	484,0315	117,002672	12	11	2020	12	58	56
64,666602	1,305	484,0315	117,002672	12	11	2020	12	58	56
64,6999353	1,305	484,0315	117,002672	12	11	2020	12	58	56
64,7332686	1,305	484,031513	117,002671	12	11	2020	12	58	56
64,7666019	1,305	484,031513	117,002671	12	11	2020	12	58	56
64,7999352	1,305	484,031513	117,002671	12	11	2020	12	58	56
64,8332685	1,305	484,031521	117,00267	12	11	2020	12	58	56
64,8666018	1,3	484,031521	117,00267	12	11	2020	12	58	56
64,8999351	1,3	484,031521	117,00267	12	11	2020	12	58	56
64,9332684	1,3	484,031534	117,002669	12	11	2020	12	58	56
64,9666017	1,305	484,031534	117,002669	12	11	2020	12	58	56
64,999935	1,305	484,031534	117,002669	12	11	2020	12	58	56
65,0332683	1,305	484,031543	117,002668	12	11	2020	12	58	56
65,0666016	1,311	484,031543	117,002668	12	11	2020	12	58	56
65,0999349	1,311	484,031543	117,002668	12	11	2020	12	58	56
65,1332682	1,311	484,031543	117,002668	12	11	2020	12	58	56
65,1666015	1,311	484,031557	117,002667	12	11	2020	12	58	56
65,1999348	1,311	484,031557	117,002667	12	11	2020	12	58	56
65,2332681	1,311	484,031564	117,002666	12	11	2020	12	58	56
65,2666014	1,311	484,031564	117,002666	12	11	2020	12	58	56
65,2999347	1,311	484,031564	117,002666	12	11	2020	12	58	56
65,333268	1,311	484,031577	117,002665	12	11	2020	12	58	56
65,3666013	1,3	484,031577	117,002665	12	11	2020	12	58	57
65,3999346	1,3	484,031577	117,002665	12	11	2020	12	58	57
65,4332679	1,3	484,031586	117,002664	12	11	2020	12	58	57
65,4666012	1,3	484,031586	117,002664	12	11	2020	12	58	57
65,4999345	1,3	484,031586	117,002664	12	11	2020	12	58	57
65,5332678	1,3	484,031599	117,002663	12	11	2020	12	58	57
65,5666011	1,305	484,031599	117,002663	12	11	2020	12	58	57
65,5999344	1,305	484,031599	117,002663	12	11	2020	12	58	57
65,6332677	1,305	484,031608	117,002662	12	11	2020	12	58	57
65,666601	1,3	484,031608	117,002662	12	11	2020	12	58	57
65,6999343	1,3	484,031608	117,002662	12	11	2020	12	58	57
65,7332676	1,3	484,031621	117,002661	12	11	2020	12	58	57
65,7666009	1,305	484,031621	117,002661	12	11	2020	12	58	57
65,7999342	1,305	484,031621	117,002661	12	11	2020	12	58	57
65,8332675	1,305	484,031629	117,00266	12	11	2020	12	58	57
65,8666008	1,311	484,031629	117,00266	12	11	2020	12	58	57
65,8999341	1,311	484,031629	117,00266	12	11	2020	12	58	57
65,9332674	1,311	484,031642	117,002659	12	11	2020	12	58	57
65,9666007	1,311	484,031642	117,002659	12	11	2020	12	58	57
65,999934	1,311	484,031642	117,002659	12	11	2020	12	58	57
66,0332673	1,311	484,031652	117,002659	12	11	2020	12	58	57
66,0666006	1,322	484,031652	117,002659	12	11	2020	12	58	57
66,0999339	1,322	484,031652	117,002659	12	11	2020	12	58	57
66,1332672	1,322	484,031665	117,002658	12	11	2020	12	58	57
66,1666005	1,316	484,031665	117,002658	12	11	2020	12	58	57
66,1999338	1,316	484,031665	117,002658	12	11	2020	12	58	57
66,2332671	1,316	484,031674	117,002657	12	11	2020	12	58	57
66,2666004	1,316	484,031674	117,002657	12	11	2020	12	58	57
66,2999337	1,316	484,031674	117,002657	12	11	2020	12	58	57
66,333267	1,316	484,031687	117,002656	12	11	2020	12	58	57
66,3666003	1,316	484,031687	117,002656	12	11	2020	12	58	58
66,3999336	1,316	484,031687	117,002656	12	11	2020	12	58	58
66,4332669	1,316	484,031696	117,002655	12	11	2020	12	58	58
66,4666002	1,294	484,031696	117,002655	12	11	2020	12	58	58
66,4999335	1,294	484,031696	117,002655	12	11	2020	12	58	58
66,5332668	1,294	484,031709	117,002653	12	11	2020	12	58	58
66,5666001	1,294	484,031709	117,002653	12	11	2020	12	58	58
66,5999334	1,294	484,031709	117,002653	12	11	2020	12	58	58
66,6332667	1,294	484,031718	117,002653	12	11	2020	12	58	58
66,6666	1,3	484,031718	117,002653	12	11	2020	12	58	58
66,6999333	1,3	484,031718	117,002653	12	11	2020	12	58	58
66,7332666	1,3	484,031731	117,002652	12	11	2020	12	58	58
66,7665999	1,305	484,031731	117,002652	12	11	2020	12	58	58
66,7999332	1,305	484,031731	117,002652	12	11	2020	12	58	58
66,8332665	1,305	484,03174	117,00265	12	11	2020	12	58	58
66,8665998	1,3	484,03174	117,00265	12	11	2020	12	58	58
66,8999331	1,3	484,03174	117,00265	12	11	2020	12	58	58
66,9332664	1,3	484,031753	117,002649	12	11	2020	12	58	58
66,9665997	1,305	484,031753	117,002649	12	11	2020	12	58	58
66,999933	1,305	484,031753	117,002649	12	11	2020	12	58	58
67,0332663	1,305	484,031762	117,002649	12	11	2020	12	58	58
67,0665996	1,311	484,031762	117,002649	12	11	2020	12	58	58
67,0999329	1,311	484,031762	117,002649	12	11	2020	12	58	58
67,1332662	1,311	484,031775	117,002647	12	11	2020	12	58	58
67,1665995	1,311	484,031775	117,002647	12	11	2020	12	58	58
67,1999328	1,311	484,031775	117,002647	12	11	2020	12	58	58
67,2332661	1,311	484,031784	117,002647	12	11	2020	12	58	58
67,2665994	1,316	484,031784	117,002647	12	11	2020	12	58	58
67,2999327	1,316	484,031784	117,002647	12	11	2020	12	58	58
67,333266	1,316	484,031796	117,002645	12	11	2020	12	58	58
67,3665993	1,311	484,031796	117,002645	12	11	2020	12	58	59
67,3999326	1,311	484,031796	117,002645	12	11	2020	12	58	59
67,4332659	1,311	484,031806	117,002645	12	11	2020	12	58	59
67,4665992	1,316	484,031806	117,002645	12	11	2020	12	58	59
67,4999325	1,316	484,031806	117,002645	12	11	2020	12	58	59
67,5332658	1,316	484,031819	117,002644	12	11	2020	12	58	59
67,5665991	1,311	484,031819	117,002644	12	11	2020	12	58	59
67,5999324	1,311	484,031819	117,002644	12	11	2020	12	58	59
67,6332657	1,311	484,031828	117,002643	12	11	2020	12	58	59
67,666599	1,305	484,031828	117,002643	12	11	2020	12	58	59
67,6999323	1,305	484,031828	117,002643	12	11	2020	12	58	59
67,7332656	1,305	484,031841	117,002641	12	11	2020	12	58	59
67,7665989	1,311	484,031841	117,002641	12	11	2020	12	58	59
67,7999322	1,311	484,031841	117,002641	12	11	2020	12	58	59
67,8332655	1,311	484,03185	117,002641	12	11	2020	12	58	59
67,8665988	1,311	484,03185	117,002641	12	11	2020	12	58	59
67,8999321	1,311	484,03185	117,002641	12	11	2020	12	58	59
67,9332654	1,311	484,031863	117,002639	12	11	2020	12	58	59
67,9665987	1,322	484,031863	117,002639	12	11	2020	12	58	59
67,999932	1,322	484,031863	117,002639	12	11	2020	12	58	59
68,0332653	1,322	484,031873	117,002638	12	11	2020	12	58	59
68,0665986	1,322	484,031873	117,002638	12	11	2020	12	58	59
68,0999319	1,322	484,031873	117,002638	12	11	2020	12	58	59
68,1332652	1,322	484,031886	117,002637	12	11	2020	12	58	59
68,1665985	1,316	484,031886	117,002637	12	11	2020	12	58	59
68,1999318	1,316	484,031886	117,002637	12	11	2020	12	58	59
68,2332651	1,316	484,031895	117,002637	12	11	2020	12	58	59
68,2665984	1,305	484,031895	117,002637	12	11	2020	12	58	59
68,2999317	1,305	484,031895	117,002637	12	11	2020	12	58	59
68,333265	1,305	484,031908	117,002636	12	11	2020	12	58	59
68,3665983	1,311	484,031908	117,002636	12	11	2020	12	59	0
68,3999316	1,311	484,031908	117,002636	12	11	2020	12	59	0
68,4332649	1,311	484,031917	117,002635	12	11	2020	12	59	0
68,4665982	1,316	484,031917	117,002635	12	11	2020	12	59	0
68,4999315	1,316	484,031917	117,002635	12	11	2020	12	59	0
68,5332648	1,316	484,03193	117,002633	12	11	2020	12	59	0
68,5665981	1,311	484,03193	117,002633	12	11	2020	12	59	0
68,5999314	1,311	484,03193	117,002633	12	11	2020	12	59	0
68,6332647	1,311	484,031939	117,002632	12	11	2020	12	59	0
68,666598	1,3	484,031939	117,002632	12	11	2020	12	59	0
68,6999313	1,3	484,031939	117,002632	12	11	2020	12	59	0
68,7332646	1,3	484,031952	117,002631	12	11	2020	12	59	0
68,7665979	1,294	484,031952	117,002631	12	11	2020	12	59	0
68,7999312	1,294	484,031952	117,002631	12	11	2020	12	59	0
68,8332645	1,294	484,03196	117,00263	12	11	2020	12	59	0
68,8665978	1,294	484,03196	117,00263	12	11	2020	12	59	0
68,8999311	1,294	484,03196	117,00263	12	11	2020	12	59	0
68,9332644	1,294	484,031973	117,00263	12	11	2020	12	59	0
68,9665977	1,305	484,031973	117,00263	12	11	2020	12	59	0
68,999931	1,305	484,031973	117,00263	12	11	2020	12	59	0
69,0332643	1,305	484,031982	117,002629	12	11	2020	12	59	0
69,0665976	1,311	484,031982	117,002629	12	11	2020	12	59	0
69,0999309	1,311	484,031982	117,002629	12	11	2020	12	59	0
69,1332642	1,311	484,031994	117,002628	12	11	2020	12	59	0
69,1665975	1,305	484,031994	117,002628	12	11	2020	12	59	0
69,1999308	1,305	484,031994	117,002628	12	11	2020	12	59	0
69,2332641	1,305	484,032003	117,002627	12	11	2020	12	59	0
69,2665974	1,311	484,032003	117,002627	12	11	2020	12	59	0
69,2999307	1,311	484,032003	117,002627	12	11	2020	12	59	0
69,333264	1,311	484,032016	117,002626	12	11	2020	12	59	0
69,3665973	1,316	484,032016	117,002626	12	11	2020	12	59	1
69,3999306	1,316	484,032016	117,002626	12	11	2020	12	59	1
69,4332639	1,316	484,032026	117,002625	12	11	2020	12	59	1
69,4665972	1,316	484,032026	117,002625	12	11	2020	12	59	1
69,4999305	1,316	484,032026	117,002625	12	11	2020	12	59	1
69,5332638	1,316	484,032039	117,002624	12	11	2020	12	59	1
69,5665971	1,311	484,032039	117,002624	12	11	2020	12	59	1
69,5999304	1,311	484,032039	117,002624	12	11	2020	12	59	1
69,6332637	1,311	484,032048	117,002623	12	11	2020	12	59	1
69,666597	1,305	484,032048	117,002623	12	11	2020	12	59	1
69,6999303	1,305	484,032048	117,002623	12	11	2020	12	59	1
69,7332636	1,305	484,032062	117,002622	12	11	2020	12	59	1
69,7665969	1,311	484,032062	117,002622	12	11	2020	12	59	1
69,7999302	1,311	484,032062	117,002622	12	11	2020	12	59	1
69,8332635	1,311	484,032071	117,002621	12	11	2020	12	59	1
69,8665968	1,3	484,032071	117,002621	12	11	2020	12	59	1
69,8999301	1,3	484,032071	117,002621	12	11	2020	12	59	1
69,9332634	1,3	484,032083	117,00262	12	11	2020	12	59	1
69,9665967	1,305	484,032083	117,00262	12	11	2020	12	59	1
69,99993	1,305	484,032083	117,00262	12	11	2020	12	59	1
70,0332633	1,305	484,032092	117,002619	12	11	2020	12	59	1
70,0665966	1,305	484,032092	117,002619	12	11	2020	12	59	1
70,0999299	1,305	484,032092	117,002619	12	11	2020	12	59	1
70,1332632	1,305	484,032105	117,002618	12	11	2020	12	59	1
70,1665965	1,311	484,032105	117,002618	12	11	2020	12	59	1
70,1999298	1,311	484,032105	117,002618	12	11	2020	12	59	1
70,2332631	1,311	484,032115	117,002617	12	11	2020	12	59	1
70,2665964	1,316	484,032115	117,002617	12	11	2020	12	59	1
70,2999297	1,316	484,032115	117,002617	12	11	2020	12	59	1
70,333263	1,316	484,032128	117,002616	12	11	2020	12	59	1
70,3665963	1,311	484,032128	117,002616	12	11	2020	12	59	2
70,3999296	1,311	484,032128	117,002616	12	11	2020	12	59	2
70,4332629	1,311	484,032137	117,002615	12	11	2020	12	59	2
70,4665962	1,305	484,032137	117,002615	12	11	2020	12	59	2
70,4999295	1,305	484,032137	117,002615	12	11	2020	12	59	2
70,5332628	1,305	484,03215	117,002614	12	11	2020	12	59	2
70,5665961	1,3	484,03215	117,002614	12	11	2020	12	59	2
70,5999294	1,3	484,03215	117,002614	12	11	2020	12	59	2
70,6332627	1,3	484,032158	117,002613	12	11	2020	12	59	2
70,666596	1,305	484,032158	117,002613	12	11	2020	12	59	2
70,6999293	1,305	484,032158	117,002613	12	11	2020	12	59	2
70,7332626	1,305	484,032171	117,002612	12	11	2020	12	59	2
70,7665959	1,311	484,032171	117,002612	12	11	2020	12	59	2
70,7999292	1,311	484,032171	117,002612	12	11	2020	12	59	2
70,8332625	1,311	484,032181	117,002611	12	11	2020	12	59	2
70,8665958	1,322	484,032181	117,002611	12	11	2020	12	59	2
70,8999291	1,322	484,032181	117,002611	12	11	2020	12	59	2
70,9332624	1,322	484,032194	117,00261	12	11	2020	12	59	2
70,9665957	1,316	484,032194	117,00261	12	11	2020	12	59	2
70,999929	1,316	484,032194	117,00261	12	11	2020	12	59	2
71,0332623	1,316	484,032203	117,002609	12	11	2020	12	59	2
71,0665956	1,316	484,032203	117,002609	12	11	2020	12	59	2
71,0999289	1,316	484,032203	117,002609	12	11	2020	12	59	2
71,1332622	1,316	484,032216	117,002608	12	11	2020	12	59	2
71,1665955	1,3	484,032216	117,002608	12	11	2020	12	59	2
71,1999288	1,3	484,032216	117,002608	12	11	2020	12	59	2
71,2332621	1,3	484,032225	117,002607	12	11	2020	12	59	2
71,2665954	1,294	484,032225	117,002607	12	11	2020	12	59	2
71,2999287	1,294	484,032225	117,002607	12	11	2020	12	59	2
71,333262	1,294	484,032238	117,002606	12	11	2020	12	59	2
71,3665953	1,305	484,032238	117,002606	12	11	2020	12	59	3
71,3999286	1,305	484,032238	117,002606	12	11	2020	12	59	3
71,4332619	1,305	484,032247	117,002605	12	11	2020	12	59	3
71,4665952	1,3	484,032247	117,002605	12	11	2020	12	59	3
71,4999285	1,3	484,032247	117,002605	12	11	2020	12	59	3
71,5332618	1,3	484,03226	117,002604	12	11	2020	12	59	3
71,5665951	1,305	484,03226	117,002604	12	11	2020	12	59	3
71,5999284	1,305	484,03226	117,002604	12	11	2020	12	59	3
71,6332617	1,305	484,032269	117,002603	12	11	2020	12	59	3
71,666595	1,305	484,032269	117,002603	12	11	2020	12	59	3
71,6999283	1,305	484,032269	117,002603	12	11	2020	12	59	3
71,7332616	1,305	484,032282	117,002602	12	11	2020	12	59	3
71,7665949	1,305	484,032282	117,002602	12	11	2020	12	59	3
71,7999282	1,305	484,032282	117,002602	12	11	2020	12	59	3
71,8332615	1,305	484,032291	117,002602	12	11	2020	12	59	3
71,8665948	1,3	484,032291	117,002602	12	11	2020	12	59	3
71,8999281	1,3	484,032291	117,002602	12	11	2020	12	59	3
71,9332614	1,3	484,032304	117,002601	12	11	2020	12	59	3
71,9665947	1,311	484,032304	117,002601	12	11	2020	12	59	3
71,999928	1,311	484,032304	117,002601	12	11	2020	12	59	3
72,0332613	1,311	484,032313	117,0026	12	11	2020	12	59	3
72,0665946	1,311	484,032313	117,0026	12	11	2020	12	59	3
72,0999279	1,311	484,032313	117,0026	12	11	2020	12	59	3
72,1332612	1,311	484,032326	117,002599	12	11	2020	12	59	3
72,1665945	1,316	484,032326	117,002599	12	11	2020	12	59	3
72,1999278	1,316	484,032326	117,002599	12	11	2020	12	59	3
72,2332611	1,316	484,032335	117,002598	12	11	2020	12	59	3
72,2665944	1,311	484,032335	117,002598	12	11	2020	12	59	3
72,2999277	1,311	484,032335	117,002598	12	11	2020	12	59	3
72,333261	1,311	484,032347	117,002597	12	11	2020	12	59	3
72,3665943	1,311	484,032347	117,002597	12	11	2020	12	59	4
72,3999276	1,311	484,032347	117,002597	12	11	2020	12	59	4
72,4332609	1,311	484,032357	117,002596	12	11	2020	12	59	4
72,4665942	1,305	484,032357	117,002596	12	11	2020	12	59	4
72,4999275	1,305	484,032357	117,002596	12	11	2020	12	59	4
72,5332608	1,305	484,03237	117,002595	12	11	2020	12	59	4
72,5665941	1,311	484,03237	117,002595	12	11	2020	12	59	4
72,5999274	1,311	484,03237	117,002595	12	11	2020	12	59	4
72,6332607	1,311	484,032379	117,002594	12	11	2020	12	59	4
72,666594	1,311	484,032379	117,002594	12	11	2020	12	59	4
72,6999273	1,311	484,032379	117,002594	12	11	2020	12	59	4
72,7332606	1,311	484,032392	117,002593	12	11	2020	12	59	4
72,7665939	1,305	484,032392	117,002593	12	11	2020	12	59	4
72,7999272	1,305	484,032392	117,002593	12	11	2020	12	59	4
72,8332605	1,305	484,032401	117,002593	12	11	2020	12	59	4
72,8665938	1,3	484,032401	117,002593	12	11	2020	12	59	4
72,8999271	1,3	484,032401	117,002593	12	11	2020	12	59	4
72,9332604	1,3	484,032414	117,002592	12	11	2020	12	59	4
72,9665937	1,3	484,032414	117,002592	12	11	2020	12	59	4
72,999927	1,3	484,032414	117,002592	12	11	2020	12	59	4
73,0332603	1,3	484,032423	117,002591	12	11	2020	12	59	4
73,0665936	1,305	484,032423	117,002591	12	11	2020	12	59	4
73,0999269	1,305	484,032423	117,002591	12	11	2020	12	59	4
73,1332602	1,305	484,032436	117,00259	12	11	2020	12	59	4
73,1665935	1,311	484,032436	117,00259	12	11	2020	12	59	4
73,1999268	1,311	484,032436	117,00259	12	11	2020	12	59	4
73,2332601	1,311	484,032445	117,002589	12	11	2020	12	59	4
73,2665934	1,322	484,032445	117,002589	12	11	2020	12	59	4
73,2999267	1,322	484,032445	117,002589	12	11	2020	12	59	4
73,33326	1,322	484,032457	117,002588	12	11	2020	12	59	4
73,3665933	1,322	484,032457	117,002588	12	11	2020	12	59	5
73,3999266	1,322	484,032457	117,002588	12	11	2020	12	59	5
73,4332599	1,322	484,032467	117,002587	12	11	2020	12	59	5
73,4665932	1,316	484,032467	117,002587	12	11	2020	12	59	5
73,4999265	1,316	484,032467	117,002587	12	11	2020	12	59	5
73,5332598	1,316	484,03248	117,002586	12	11	2020	12	59	5
73,5665931	1,311	484,03248	117,002586	12	11	2020	12	59	5
73,5999264	1,311	484,03248	117,002586	12	11	2020	12	59	5
73,6332597	1,311	484,03249	117,002585	12	11	2020	12	59	5
73,666593	1,305	484,03249	117,002585	12	11	2020	12	59	5
73,6999263	1,305	484,03249	117,002585	12	11	2020	12	59	5
73,7332596	1,305	484,032503	117,002584	12	11	2020	12	59	5
73,7665929	1,3	484,032503	117,002584	12	11	2020	12	59	5
73,7999262	1,3	484,032503	117,002584	12	11	2020	12	59	5
73,8332595	1,3	484,032512	117,002584	12	11	2020	12	59	5
73,8665928	1,311	484,032512	117,002584	12	11	2020	12	59	5
73,8999261	1,311	484,032512	117,002584	12	11	2020	12	59	5
73,9332594	1,311	484,032524	117,002583	12	11	2020	12	59	5
73,9665927	1,305	484,032524	117,002583	12	11	2020	12	59	5
73,999926	1,305	484,032524	117,002583	12	11	2020	12	59	5
74,0332593	1,305	484,032533	117,002582	12	11	2020	12	59	5
74,0665926	1,305	484,032533	117,002582	12	11	2020	12	59	5
74,0999259	1,305	484,032533	117,002582	12	11	2020	12	59	5
74,1332592	1,305	484,032546	117,002581	12	11	2020	12	59	5
74,1665925	1,316	484,032546	117,002581	12	11	2020	12	59	5
74,1999258	1,316	484,032546	117,002581	12	11	2020	12	59	5
74,2332591	1,316	484,032555	117,002581	12	11	2020	12	59	5
74,2665924	1,3	484,032555	117,002581	12	11	2020	12	59	5
74,2999257	1,3	484,032555	117,002581	12	11	2020	12	59	5
74,333259	1,3	484,032567	117,002579	12	11	2020	12	59	5
74,3665923	1,305	484,032567	117,002579	12	11	2020	12	59	6
74,3999256	1,305	484,032567	117,002579	12	11	2020	12	59	6
74,4332589	1,305	484,032577	117,002579	12	11	2020	12	59	6
74,4665922	1,311	484,032577	117,002579	12	11	2020	12	59	6
74,4999255	1,311	484,032577	117,002579	12	11	2020	12	59	6
74,5332588	1,311	484,03259	117,002578	12	11	2020	12	59	6
74,5665921	1,322	484,03259	117,002578	12	11	2020	12	59	6
74,5999254	1,322	484,03259	117,002578	12	11	2020	12	59	6
74,6332587	1,322	484,032599	117,002577	12	11	2020	12	59	6
74,666592	1,33	484,032599	117,002577	12	11	2020	12	59	6
74,6999253	1,33	484,032599	117,002577	12	11	2020	12	59	6
74,7332586	1,33	484,032613	117,002576	12	11	2020	12	59	6
74,7665919	1,336	484,032613	117,002576	12	11	2020	12	59	6
74,7999252	1,336	484,032613	117,002576	12	11	2020	12	59	6
74,8332585	1,336	484,032622	117,002576	12	11	2020	12	59	6
74,8665918	1,311	484,032622	117,002576	12	11	2020	12	59	6
74,8999251	1,311	484,032622	117,002576	12	11	2020	12	59	6
74,9332584	1,311	484,032635	117,002575	12	11	2020	12	59	6
74,9665917	1,316	484,032635	117,002575	12	11	2020	12	59	6
74,999925	1,316	484,032635	117,002575	12	11	2020	12	59	6
75,0332583	1,316	484,032645	117,002574	12	11	2020	12	59	6
75,0665916	1,311	484,032645	117,002574	12	11	2020	12	59	6
75,0999249	1,311	484,032645	117,002574	12	11	2020	12	59	6
75,1332582	1,311	484,032658	117,002573	12	11	2020	12	59	6
75,1665915	1,311	484,032658	117,002573	12	11	2020	12	59	6
75,1999248	1,311	484,032658	117,002573	12	11	2020	12	59	6
75,2332581	1,311	484,032667	117,002573	12	11	2020	12	59	6
75,2665914	1,305	484,032667	117,002573	12	11	2020	12	59	6
75,2999247	1,305	484,032667	117,002573	12	11	2020	12	59	6
75,333258	1,305	484,03268	117,002572	12	11	2020	12	59	6
75,3665913	1,316	484,03268	117,002572	12	11	2020	12	59	7
75,3999246	1,316	484,03268	117,002572	12	11	2020	12	59	7
75,4332579	1,316	484,032688	117,002572	12	11	2020	12	59	7
75,4665912	1,336	484,032688	117,002572	12	11	2020	12	59	7
75,4999245	1,336	484,032688	117,002572	12	11	2020	12	59	7
75,5332578	1,336	484,032701	117,002571	12	11	2020	12	59	7
75,5665911	1,336	484,032701	117,002571	12	11	2020	12	59	7
75,5999244	1,336	484,032701	117,002571	12	11	2020	12	59	7
75,6332577	1,336	484,03271	117,00257	12	11	2020	12	59	7
75,666591	1,341	484,03271	117,00257	12	11	2020	12	59	7
75,6999243	1,341	484,03271	117,00257	12	11	2020	12	59	7
75,7332576	1,341	484,032722	117,00257	12	11	2020	12	59	7
75,7665909	1,366	484,032722	117,00257	12	11	2020	12	59	7
75,7999242	1,366	484,032722	117,00257	12	11	2020	12	59	7
75,8332575	1,366	484,032732	117,002569	12	11	2020	12	59	7
75,8665908	1,366	484,032732	117,002569	12	11	2020	12	59	7
75,8999241	1,366	484,032732	117,002569	12	11	2020	12	59	7
75,9332574	1,366	484,032745	117,002568	12	11	2020	12	59	7
75,9665907	1,388	484,032745	117,002568	12	11	2020	12	59	7
75,999924	1,388	484,032745	117,002568	12	11	2020	12	59	7
76,0332573	1,388	484,032756	117,002567	12	11	2020	12	59	7
76,0665906	1,408	484,032756	117,002567	12	11	2020	12	59	7
76,0999239	1,408	484,032756	117,002567	12	11	2020	12	59	7
76,1332572	1,408	484,03277	117,002566	12	11	2020	12	59	7
76,1665905	1,388	484,03277	117,002566	12	11	2020	12	59	7
76,1999238	1,388	484,03277	117,002566	12	11	2020	12	59	7
76,2332571	1,388	484,032781	117,002565	12	11	2020	12	59	7
76,2665904	1,388	484,032781	117,002565	12	11	2020	12	59	7
76,2999237	1,388	484,032781	117,002565	12	11	2020	12	59	7
76,333257	1,388	484,032795	117,002564	12	11	2020	12	59	7
76,3665903	1,366	484,032795	117,002564	12	11	2020	12	59	8
76,3999236	1,366	484,032795	117,002564	12	11	2020	12	59	8
76,4332569	1,366	484,032805	117,002563	12	11	2020	12	59	8
76,4665902	1,347	484,032805	117,002563	12	11	2020	12	59	8
76,4999235	1,347	484,032805	117,002563	12	11	2020	12	59	8
76,5332568	1,347	484,032818	117,002562	12	11	2020	12	59	8
76,5665901	1,352	484,032818	117,002562	12	11	2020	12	59	8
76,5999234	1,352	484,032818	117,002562	12	11	2020	12	59	8
76,6332567	1,352	484,032827	117,002561	12	11	2020	12	59	8
76,66659	1,366	484,032827	117,002561	12	11	2020	12	59	8
76,6999233	1,366	484,032827	117,002561	12	11	2020	12	59	8
76,7332566	1,366	484,032841	117,00256	12	11	2020	12	59	8
76,7665899	1,366	484,032841	117,00256	12	11	2020	12	59	8
76,7999232	1,366	484,032841	117,00256	12	11	2020	12	59	8
76,8332565	1,366	484,032849	117,00256	12	11	2020	12	59	8
76,8665898	1,383	484,032849	117,00256	12	11	2020	12	59	8
76,8999231	1,383	484,032849	117,00256	12	11	2020	12	59	8
76,9332564	1,383	484,032862	117,002559	12	11	2020	12	59	8
76,9665897	1,388	484,032862	117,002559	12	11	2020	12	59	8
76,999923	1,388	484,032862	117,002559	12	11	2020	12	59	8
77,0332563	1,388	484,032872	117,002558	12	11	2020	12	59	8
77,0665896	1,397	484,032872	117,002558	12	11	2020	12	59	8
77,0999229	1,397	484,032872	117,002558	12	11	2020	12	59	8
77,1332562	1,397	484,032886	117,002558	12	11	2020	12	59	8
77,1665895	1,427	484,032886	117,002558	12	11	2020	12	59	8
77,1999228	1,427	484,032886	117,002558	12	11	2020	12	59	8
77,2332561	1,427	484,032896	117,002557	12	11	2020	12	59	8
77,2665894	1,427	484,032896	117,002557	12	11	2020	12	59	8
77,2999227	1,427	484,032896	117,002557	12	11	2020	12	59	8
77,333256	1,427	484,032911	117,002557	12	11	2020	12	59	8
77,3665893	1,427	484,032911	117,002557	12	11	2020	12	59	9
77,3999226	1,427	484,032911	117,002557	12	11	2020	12	59	9
77,4332559	1,427	484,032921	117,002556	12	11	2020	12	59	9
77,4665892	1,413	484,032921	117,002556	12	11	2020	12	59	9
77,4999225	1,413	484,032921	117,002556	12	11	2020	12	59	9
77,5332558	1,413	484,032935	117,002555	12	11	2020	12	59	9
77,5665891	1,433	484,032935	117,002555	12	11	2020	12	59	9
77,5999224	1,433	484,032935	117,002555	12	11	2020	12	59	9
